,match_id,match_count,model_count,change_count,league_count,won,drawn,lost
3375,103892,4151,1148,558,17,0.830000,0.110000,0.060000
3376,103893,54126,11377,959,33,0.630000,0.220000,0.150000
3377,103894,66202,13337,973,19,0.600000,0.230000,0.170000
3378,103895,88731,16818,997,6,0.570000,0.240000,0.190000
3379,103896,13701,717,837,12,0.160000,0.190000,0.650000
3380,103897,144821,15764,1006,14,0.330000,0.270000,0.400000
3381,103898,113248,19775,996,31,0.520000,0.260000,0.220000
3382,103899,213719,28618,1040,38,0.400000,0.280000,0.320000
3383,103900,212171,26130,1052,11,0.370000,0.280000,0.350000
3384,103901,66200,13337,973,17,0.600000,0.230000,0.170000
3385,103902,213801,28822,1043,3,0.400000,0.280000,0.320000
3386,103903,71782,6540,954,22,0.270000,0.260000,0.470000
3387,103904,16551,4146,842,15,0.750000,0.150000,0.100000
3388,103905,4151,1148,558,17,0.830000,0.110000,0.060000
3389,103906,7126,1931,704,28,0.810000,0.120000,0.070000
3390,103907,113207,19771,996,29,0.520000,0.260000,0.220000
3391,103908,205431,28112,1043,18,0.410000,0.280000,0.310000
3392,103909,88740,16819,997,15,0.570000,0.240000,0.190000
3393,103910,210400,28604,1041,34,0.410000,0.280000,0.310000
3394,103911,18314,1039,883,23,0.170000,0.200000,0.630000
3395,103912,13701,717,837,12,0.160000,0.190000,0.650000
3396,103913,210400,28604,1041,34,0.410000,0.280000,0.310000
3397,103914,189786,28327,1019,12,0.450000,0.280000,0.270000
3398,103915,23095,1439,899,7,0.190000,0.220000,0.590000
3399,103916,22489,5346,878,25,0.710000,0.180000,0.110000
3400,103917,113248,19775,996,31,0.520000,0.260000,0.220000
3401,103918,217700,28771,1047,2,0.400000,0.280000,0.320000
3402,103919,27303,6351,885,3,0.700000,0.190000,0.110000
3403,103920,186728,27359,1019,35,0.440000,0.280000,0.280000
3404,103921,217700,28771,1047,2,0.400000,0.280000,0.320000
3405,103922,186728,27359,1019,35,0.440000,0.280000,0.280000
3406,103923,113248,19775,996,31,0.520000,0.260000,0.220000
3407,103924,29639,2079,915,38,0.210000,0.230000,0.560000
3408,103925,122535,12553,987,36,0.310000,0.270000,0.420000
3409,103926,206356,27687,1033,7,0.400000,0.280000,0.320000
3410,103927,32397,2229,928,27,0.210000,0.230000,0.560000
3411,103928,113248,19775,996,31,0.520000,0.260000,0.220000
3412,103929,42430,9277,933,37,0.660000,0.210000,0.130000
3413,103930,113248,19775,996,31,0.520000,0.260000,0.220000
3414,103931,213633,30120,1036,30,0.420000,0.280000,0.300000
3415,103932,8270,2186,707,2,0.790000,0.130000,0.080000
3416,103933,211051,28676,1043,22,0.410000,0.280000,0.310000
3417,103934,158311,24439,1000,10,0.460000,0.280000,0.260000
3418,103935,213143,27383,1040,8,0.390000,0.290000,0.320000
3419,103936,42409,9273,933,16,0.660000,0.210000,0.130000
3420,103937,203395,27186,1031,10,0.400000,0.290000,0.310000
3421,103938,105276,10461,964,15,0.300000,0.270000,0.430000
3422,103939,1497,450,337,15,0.900000,0.070000,0.030000
3423,103940,128534,21417,988,29,0.500000,0.270000,0.230000
3424,103941,81075,15039,979,33,0.560000,0.250000,0.190000
3425,103942,186847,27681,1015,37,0.440000,0.280000,0.280000
3426,103943,1497,450,337,15,0.900000,0.070000,0.030000
3427,103944,27312,6352,885,12,0.700000,0.190000,0.110000
3428,103945,186847,27681,1015,37,0.440000,0.280000,0.280000
3429,103946,18321,1040,884,30,0.170000,0.200000,0.630000
3430,103947,29639,2079,915,38,0.210000,0.230000,0.560000
3431,103948,23094,1439,899,6,0.190000,0.220000,0.590000
3432,103949,212171,26130,1052,11,0.370000,0.280000,0.350000
3433,103950,158311,24439,1000,10,0.460000,0.280000,0.260000
3434,103951,158311,24439,1000,10,0.460000,0.280000,0.260000
3435,103952,210400,28604,1041,34,0.410000,0.280000,0.310000
3436,103953,217700,28771,1047,2,0.400000,0.280000,0.320000
3437,103954,17305,4223,837,28,0.730000,0.160000,0.110000
3438,103955,211051,28676,1043,22,0.410000,0.280000,0.310000
3439,103956,54602,4604,942,2,0.250000,0.250000,0.500000
3440,103957,5346,1501,649,3,0.840000,0.100000,0.060000
3441,103958,7124,1931,704,26,0.810000,0.120000,0.070000
3442,103959,132777,21660,994,21,0.490000,0.270000,0.240000
3443,103960,213633,30120,1036,30,0.420000,0.280000,0.300000
3444,103961,216424,28306,1045,13,0.390000,0.280000,0.330000
3445,103962,132346,21627,994,19,0.490000,0.270000,0.240000
3446,103963,210400,28604,1041,34,0.410000,0.280000,0.310000
3447,103964,128663,21470,989,2,0.500000,0.270000,0.230000
3448,103965,170572,19671,1027,25,0.350000,0.280000,0.370000
3449,103966,206356,27687,1033,7,0.400000,0.280000,0.320000
3450,103967,218306,28662,1045,23,0.390000,0.280000,0.330000
3451,103968,32401,2229,928,31,0.210000,0.230000,0.560000
3452,103969,81044,15037,979,2,0.560000,0.250000,0.190000
3453,103970,213719,28618,1040,38,0.400000,0.280000,0.320000
3454,103971,210400,28604,1041,34,0.410000,0.280000,0.310000
3455,103972,147550,16151,1006,13,0.330000,0.280000,0.390000
3456,103973,4151,1148,558,17,0.830000,0.110000,0.060000
3457,103974,8270,2186,707,2,0.790000,0.130000,0.080000
3458,103975,66200,13337,973,17,0.600000,0.230000,0.170000
3459,103976,88780,16823,997,16,0.570000,0.240000,0.190000
3460,103977,122647,20220,976,31,0.490000,0.270000,0.240000
3461,103978,88731,16818,997,6,0.570000,0.240000,0.190000
3462,103979,206818,26675,1043,1,0.390000,0.280000,0.330000
3463,103980,209121,28242,1037,3,0.410000,0.280000,0.310000
3464,103981,29639,2079,915,38,0.210000,0.230000,0.560000
3465,103982,113248,19775,996,31,0.520000,0.260000,0.220000
3466,103983,189786,28327,1019,12,0.450000,0.280000,0.270000
3467,103984,8652,389,767,33,0.130000,0.160000,0.710000
3468,103985,8270,2186,707,2,0.790000,0.130000,0.080000
3469,103986,203030,26464,1029,35,0.390000,0.290000,0.320000
3470,103987,42430,9277,933,37,0.660000,0.210000,0.130000
3471,103988,160829,25475,1006,32,0.480000,0.270000,0.250000
3472,103989,128663,21470,989,2,0.500000,0.270000,0.230000
3473,103990,160829,25475,1006,32,0.480000,0.270000,0.250000
3474,103991,42430,9277,933,37,0.660000,0.210000,0.130000
3475,103992,213633,30120,1036,30,0.420000,0.280000,0.300000
3476,103993,128663,21470,989,2,0.500000,0.270000,0.230000
3477,103994,8270,2186,707,2,0.790000,0.130000,0.080000
3478,103995,8270,2186,707,2,0.790000,0.130000,0.080000
3479,103996,34145,2489,921,20,0.220000,0.240000,0.540000
3480,103997,22485,5345,878,21,0.710000,0.180000,0.110000
3481,103998,42431,9277,933,38,0.660000,0.210000,0.130000
3482,103999,128663,21470,989,2,0.500000,0.270000,0.230000
3483,104000,197852,23693,1036,5,0.360000,0.280000,0.360000
3484,104001,5297,179,637,32,0.100000,0.140000,0.760000
3485,104002,54126,11377,959,33,0.630000,0.220000,0.150000
3486,104003,210400,28604,1041,34,0.410000,0.280000,0.310000
3487,104004,10891,531,797,10,0.150000,0.180000,0.670000
3488,104005,51846,4232,942,15,0.240000,0.250000,0.510000
3489,104006,158311,24439,1000,10,0.460000,0.280000,0.260000
3490,104007,10897,532,797,16,0.150000,0.180000,0.670000
3491,104008,132777,21660,994,21,0.490000,0.270000,0.240000
3492,104009,204156,27271,1033,30,0.400000,0.290000,0.310000
3493,104010,2770,815,500,1,0.880000,0.080000,0.040000
3494,104011,81500,7559,953,29,0.280000,0.260000,0.460000
3495,104012,1292,22,339,5,0.050000,0.080000,0.870000
3496,104013,123021,12709,982,15,0.310000,0.280000,0.410000
3497,104014,29634,2077,913,33,0.210000,0.230000,0.560000
3498,104015,129196,20928,987,28,0.490000,0.270000,0.240000
3499,104016,91778,16529,980,11,0.540000,0.250000,0.210000
3500,104017,212417,28251,1036,23,0.400000,0.280000,0.320000
3501,104018,22485,5345,878,21,0.710000,0.180000,0.110000
3502,104019,66203,13337,973,20,0.600000,0.230000,0.170000
3503,104020,197852,23693,1036,5,0.360000,0.280000,0.360000
3504,104021,160829,25475,1006,32,0.480000,0.270000,0.250000
3505,104022,7175,310,717,38,0.130000,0.150000,0.720000
3506,104023,186728,27359,1019,35,0.440000,0.280000,0.280000
3507,104024,136307,14594,999,2,0.320000,0.270000,0.410000
3508,104025,88758,16813,996,33,0.570000,0.240000,0.190000
3509,104026,42438,9277,933,6,0.660000,0.210000,0.130000
3510,104027,171748,19852,1026,31,0.350000,0.280000,0.370000
3511,104028,206818,26675,1043,1,0.390000,0.280000,0.330000
3512,104029,5346,1501,649,3,0.840000,0.100000,0.060000
3513,104030,162901,19587,1004,37,0.360000,0.290000,0.350000
3514,104031,8270,2186,707,2,0.790000,0.130000,0.080000
3515,104032,27308,6352,885,8,0.700000,0.190000,0.110000
3516,104033,158509,24964,1002,13,0.470000,0.280000,0.250000
3517,104034,16551,4146,842,15,0.750000,0.150000,0.100000
3518,104035,109310,18471,976,32,0.510000,0.260000,0.230000
3519,104036,8655,389,767,36,0.130000,0.160000,0.710000
3520,104037,70153,6193,965,31,0.260000,0.260000,0.480000
3521,104038,88740,16819,997,15,0.570000,0.240000,0.190000
3522,104039,54126,11377,959,33,0.630000,0.220000,0.150000
3523,104040,23094,1439,899,6,0.190000,0.220000,0.590000
3524,104041,5346,1501,649,3,0.840000,0.100000,0.060000
3525,104042,88740,16819,997,15,0.570000,0.240000,0.190000
3526,104043,166877,18838,1018,35,0.340000,0.280000,0.380000
3527,104044,29639,2079,915,38,0.210000,0.230000,0.560000
3528,104045,113248,19775,996,31,0.520000,0.260000,0.220000
3529,104046,213719,28618,1040,38,0.400000,0.280000,0.320000
3530,104047,189786,28327,1019,12,0.450000,0.280000,0.270000
3531,104048,33525,7597,915,24,0.680000,0.200000,0.120000
3532,104049,3460,991,538,28,0.860000,0.090000,0.050000
3533,104050,197852,23693,1036,5,0.360000,0.280000,0.360000
3534,104051,189786,28327,1019,12,0.450000,0.280000,0.270000
3535,104052,113248,19775,996,31,0.520000,0.260000,0.220000
3536,104053,171237,20428,1007,27,0.360000,0.290000,0.350000
3537,104054,71737,6552,948,16,0.270000,0.260000,0.470000
3538,104055,129196,20928,987,28,0.490000,0.270000,0.240000
3539,104056,173620,24852,998,31,0.430000,0.290000,0.280000
3540,104057,160829,25475,1006,32,0.480000,0.270000,0.250000
3541,104058,3460,991,538,28,0.860000,0.090000,0.050000
3542,104059,54126,11377,959,33,0.630000,0.220000,0.150000
3543,104060,1551,467,385,30,0.900000,0.070000,0.030000
3544,104061,128663,21470,989,2,0.500000,0.270000,0.230000
3545,104062,32401,2229,928,31,0.210000,0.230000,0.560000
3546,104063,13701,717,837,12,0.160000,0.190000,0.650000
3547,104064,158311,24439,1000,10,0.460000,0.280000,0.260000
3548,104065,158311,24439,1000,10,0.460000,0.280000,0.260000
3549,104066,113207,19771,996,29,0.520000,0.260000,0.220000
3550,104067,113207,19771,996,29,0.520000,0.260000,0.220000
3551,104068,189786,28327,1019,12,0.450000,0.280000,0.270000
3552,104069,137587,14806,1000,34,0.320000,0.280000,0.400000
3553,104070,218306,28662,1045,23,0.390000,0.280000,0.330000
3554,104071,166877,18838,1018,35,0.340000,0.280000,0.380000
3555,104072,189786,28327,1019,12,0.450000,0.280000,0.270000
3556,104073,166877,18838,1018,35,0.340000,0.280000,0.380000
3557,104074,218306,28662,1045,23,0.390000,0.280000,0.330000
3558,104075,192143,23379,1019,29,0.370000,0.290000,0.340000
3559,104076,197764,27094,1021,34,0.410000,0.290000,0.300000
3560,104077,92156,8800,969,38,0.290000,0.270000,0.440000
3561,104078,42431,9277,933,38,0.660000,0.210000,0.130000
3562,104079,197852,23693,1036,5,0.360000,0.280000,0.360000
3563,104080,3460,991,538,28,0.860000,0.090000,0.050000
3564,104081,166214,18744,1019,35,0.340000,0.280000,0.380000
3565,104082,5497,208,661,37,0.110000,0.150000,0.740000
3566,104083,54126,11377,959,33,0.630000,0.220000,0.150000
3567,104084,2415,68,452,36,0.080000,0.130000,0.790000
3568,104085,197852,23693,1036,5,0.360000,0.280000,0.360000
3569,104086,134435,14744,983,2,0.330000,0.290000,0.380000
3570,104087,7126,1931,704,28,0.810000,0.120000,0.070000
3571,104088,166877,18838,1018,35,0.340000,0.280000,0.380000
3572,104089,189786,28327,1019,12,0.450000,0.280000,0.270000
3573,104090,160829,25475,1006,32,0.480000,0.270000,0.250000
3574,104091,88740,16819,997,15,0.570000,0.240000,0.190000
3575,104092,160829,25475,1006,32,0.480000,0.270000,0.250000
3576,104093,54795,4621,942,0,0.250000,0.250000,0.500000
3577,104094,7126,1931,704,28,0.810000,0.120000,0.070000
3578,104095,27312,6352,885,12,0.700000,0.190000,0.110000
3579,104096,5346,1501,649,3,0.840000,0.100000,0.060000
3580,104097,7126,1931,704,28,0.810000,0.120000,0.070000
3581,104098,1386,26,340,21,0.060000,0.100000,0.840000
3582,104099,209121,28242,1037,3,0.410000,0.280000,0.310000
3583,104100,10894,532,797,13,0.150000,0.180000,0.670000
3584,104101,208861,26667,1045,16,0.380000,0.280000,0.340000
3585,104102,7126,1931,704,28,0.810000,0.120000,0.070000
3586,104103,94337,9171,971,35,0.290000,0.270000,0.440000
3587,104104,213633,30120,1036,30,0.420000,0.280000,0.300000
3588,104105,208861,26667,1045,16,0.380000,0.280000,0.340000
3589,104106,153461,23415,987,35,0.460000,0.280000,0.260000
3590,104107,132346,21627,994,19,0.490000,0.270000,0.240000
3591,104108,22485,5345,878,21,0.710000,0.180000,0.110000
3592,104109,160829,25475,1006,32,0.480000,0.270000,0.250000
3593,104110,160829,25475,1006,32,0.480000,0.270000,0.250000
3594,104111,33533,7599,915,32,0.680000,0.200000,0.120000
3595,104112,66197,13332,972,14,0.600000,0.230000,0.170000
3596,104113,208032,28332,1040,6,0.410000,0.280000,0.310000
3597,104114,66197,13332,972,14,0.600000,0.230000,0.170000
3598,104115,111813,19482,990,0,0.520000,0.260000,0.220000
3599,104116,147787,22369,974,16,0.450000,0.290000,0.260000
3600,104117,33533,7599,915,32,0.680000,0.200000,0.120000
3601,104118,8270,2186,707,2,0.790000,0.130000,0.080000
3602,104119,194436,25556,1025,21,0.390000,0.290000,0.320000
3603,104120,68690,6087,951,11,0.270000,0.260000,0.470000
3604,104121,88758,16813,996,33,0.570000,0.240000,0.190000
3605,104122,10897,532,797,16,0.150000,0.180000,0.670000
3606,104123,42439,9277,933,7,0.660000,0.210000,0.130000
3607,104124,88758,16813,996,33,0.570000,0.240000,0.190000
3608,104125,1220,376,362,11,0.930000,0.060000,0.010000
3609,104126,2770,815,500,1,0.880000,0.080000,0.040000
3610,104127,42430,9277,933,37,0.660000,0.210000,0.130000
3611,104128,54795,4621,942,0,0.250000,0.250000,0.500000
3612,104129,136307,14594,999,2,0.320000,0.270000,0.410000
3613,104130,113248,19775,996,31,0.520000,0.260000,0.220000
3614,104131,213143,27383,1040,8,0.390000,0.290000,0.320000
3615,104132,32400,2228,927,30,0.210000,0.230000,0.560000
3616,104133,5497,208,661,37,0.110000,0.150000,0.740000
3617,104134,54126,11377,959,33,0.630000,0.220000,0.150000
3618,104135,32402,2227,927,32,0.210000,0.230000,0.560000
3619,104136,88758,16813,996,33,0.570000,0.240000,0.190000
3620,104137,10897,532,797,16,0.150000,0.180000,0.670000
3621,104138,166877,18838,1018,35,0.340000,0.280000,0.380000
3622,104139,33532,7599,915,31,0.680000,0.200000,0.120000
3623,104140,54136,11378,959,4,0.630000,0.220000,0.150000
3624,104141,54136,11378,959,4,0.630000,0.220000,0.150000
3625,104142,10897,532,797,16,0.150000,0.180000,0.670000
3626,104143,95575,9601,942,25,0.300000,0.280000,0.420000
3627,104144,88758,16813,996,33,0.570000,0.240000,0.190000
3628,104145,197764,27094,1021,34,0.410000,0.290000,0.300000
3629,104146,52798,4477,921,31,0.250000,0.260000,0.490000
3630,104147,113248,19775,996,31,0.520000,0.260000,0.220000
3631,104148,214126,26816,1043,16,0.380000,0.280000,0.340000
3632,104149,10897,532,797,16,0.150000,0.180000,0.670000
3633,104150,33532,7599,915,31,0.680000,0.200000,0.120000
3634,104151,128663,21470,989,2,0.500000,0.270000,0.230000
3635,104152,160829,25475,1006,32,0.480000,0.270000,0.250000
3636,104153,66203,13337,973,20,0.600000,0.230000,0.170000
3637,104154,7126,1931,704,28,0.810000,0.120000,0.070000
3638,104155,81033,15030,978,30,0.560000,0.250000,0.190000
3639,104156,13256,3379,797,35,0.760000,0.140000,0.100000
3640,104157,70153,6193,965,31,0.260000,0.260000,0.480000
3641,104158,29639,2079,915,38,0.210000,0.230000,0.560000
3642,104159,189786,28327,1019,12,0.450000,0.280000,0.270000
3643,104160,70153,6193,965,31,0.260000,0.260000,0.480000
3644,104161,214126,26816,1043,16,0.380000,0.280000,0.340000
3645,104162,42433,9277,933,1,0.660000,0.210000,0.130000
3646,104163,207550,26870,1043,31,0.390000,0.280000,0.330000
3647,104164,8270,2186,707,2,0.790000,0.130000,0.080000
3648,104165,113248,19775,996,31,0.520000,0.260000,0.220000
3649,104166,92156,8800,969,38,0.290000,0.270000,0.440000
3650,104167,128470,21444,989,4,0.500000,0.270000,0.230000
3651,104168,8270,2186,707,2,0.790000,0.130000,0.080000
3652,104169,81075,15039,979,33,0.560000,0.250000,0.190000
3653,104170,113012,19717,991,29,0.520000,0.260000,0.220000
3654,104171,207500,27848,1035,20,0.400000,0.280000,0.320000
3655,104172,51764,4225,942,11,0.240000,0.250000,0.510000
3656,104173,23096,1439,899,8,0.190000,0.220000,0.590000
3657,104174,5346,1501,649,3,0.840000,0.100000,0.060000
3658,104175,212659,28308,1036,31,0.400000,0.280000,0.320000
3659,104176,7126,1931,704,28,0.810000,0.120000,0.070000
3660,104177,23094,1439,899,6,0.190000,0.220000,0.590000
3661,104178,66203,13337,973,20,0.600000,0.230000,0.170000
3662,104179,13701,717,837,12,0.160000,0.190000,0.650000
3663,104180,22485,5345,878,21,0.710000,0.180000,0.110000
3664,104181,7175,310,717,38,0.130000,0.150000,0.720000
3665,104182,22485,5345,878,21,0.710000,0.180000,0.110000
3666,104183,128663,21470,989,2,0.500000,0.270000,0.230000
3667,104184,147550,16151,1006,13,0.330000,0.280000,0.390000
3668,104185,109310,18471,976,32,0.510000,0.260000,0.230000
3669,104186,33533,7599,915,32,0.680000,0.200000,0.120000
3670,104187,5346,1501,649,3,0.840000,0.100000,0.060000
3671,104188,66200,13337,973,17,0.600000,0.230000,0.170000
3672,104189,66208,13335,973,25,0.600000,0.230000,0.170000
3673,104190,147550,16151,1006,13,0.330000,0.280000,0.390000
3674,104191,160829,25475,1006,32,0.480000,0.270000,0.250000
3675,104192,81075,15039,979,33,0.560000,0.250000,0.190000
3676,104193,32423,2231,928,14,0.210000,0.230000,0.560000
3677,104194,7126,1931,704,28,0.810000,0.120000,0.070000
3678,104195,147550,16151,1006,13,0.330000,0.280000,0.390000
3679,104196,206818,26675,1043,1,0.390000,0.280000,0.330000
3680,104197,7175,310,717,38,0.130000,0.150000,0.720000
3681,104198,3460,991,538,28,0.860000,0.090000,0.050000
3682,104199,8270,2186,707,2,0.790000,0.130000,0.080000
3683,104200,171748,19852,1026,31,0.350000,0.280000,0.370000
3684,104201,133452,14250,999,33,0.320000,0.270000,0.410000
3685,104202,213633,30120,1036,30,0.420000,0.280000,0.300000
3686,104203,182794,26897,1008,1,0.440000,0.290000,0.270000
3687,104204,54126,11377,959,33,0.630000,0.220000,0.150000
3688,104205,42431,9277,933,38,0.660000,0.210000,0.130000
3689,104206,4151,1148,558,17,0.830000,0.110000,0.060000
3690,104207,189786,28327,1019,12,0.450000,0.280000,0.270000
3691,104208,7126,1931,704,28,0.810000,0.120000,0.070000
3692,104209,66200,13337,973,17,0.600000,0.230000,0.170000
3693,104210,213719,28618,1040,38,0.400000,0.280000,0.320000
3694,104211,54126,11377,959,33,0.630000,0.220000,0.150000
3695,104212,18315,1039,883,24,0.170000,0.200000,0.630000
3696,104213,133452,14250,999,33,0.320000,0.270000,0.410000
3697,104214,92156,8800,969,38,0.290000,0.270000,0.440000
3698,104215,43478,3316,948,32,0.230000,0.240000,0.530000
3699,104216,52798,4477,921,31,0.250000,0.260000,0.490000
3700,104217,180050,21113,1031,26,0.350000,0.280000,0.370000
3701,104218,153461,23415,987,35,0.460000,0.280000,0.260000
3702,104219,13701,717,837,12,0.160000,0.190000,0.650000
3703,104220,128663,21470,989,2,0.500000,0.270000,0.230000
3704,104221,189786,28327,1019,12,0.450000,0.280000,0.270000
3705,104222,42431,9277,933,38,0.660000,0.210000,0.130000
3706,104223,189786,28327,1019,12,0.450000,0.280000,0.270000
3707,104224,42430,9277,933,37,0.660000,0.210000,0.130000
3708,104225,113248,19775,996,31,0.520000,0.260000,0.220000
3709,104226,3460,991,538,28,0.860000,0.090000,0.050000
3710,104227,71782,6540,954,22,0.270000,0.260000,0.470000
3711,104228,7126,1931,704,28,0.810000,0.120000,0.070000
3712,104229,43462,3314,948,16,0.230000,0.240000,0.530000
3713,104230,186728,27359,1019,35,0.440000,0.280000,0.280000
3714,104231,8270,2186,707,2,0.790000,0.130000,0.080000
3715,104232,166214,18744,1019,35,0.340000,0.280000,0.380000
3716,104233,23085,1437,899,36,0.190000,0.220000,0.590000
3717,104234,88731,16818,997,6,0.570000,0.240000,0.190000
3718,104235,113207,19771,996,29,0.520000,0.260000,0.220000
3719,104236,218262,28679,1045,18,0.390000,0.280000,0.330000
